label,username,tweet
positif,HapriSianturi,"Saya siap berkomitmen dalam memperbaiki dan memperjuangkan pendidikan dan kesehatan untuk Tapos- Cilodong semakin Berkualitas, Maju, Cerdas, Sehat.   #Pemilu2024 #PemiluSerentak2024 #PemiluIndonesia https://t.co/D9hyvNVyZB"
positif,bm_ismail,"@PKSejahtera Saya banyak teman buruh, dan kebanyakan siap dukung PKS dan Anies Baswedan di Pemilu 2024. #PKSpembelarakyat"
positif,Alie_Fahnoor,"Saya rasakan haru bercampur rasa bangga telah diusung, dicalonkan oleh Partai Demokrat sebagai calon presiden pada pemilu 2024 mendatang. Dukungan tersebut bagi saya adalah suatu wujud kepercayaan dan harapan yang diletakkan di pundak saya.  Kita di sini bersama karena keyakinan… https://t.co/mbDgYR9hTz"
positif,dzaky_safaraz,"Saya yakin dan optimis kalau Pemilu 2024 nanti berjalan Jujur, Adil dan Transparan tidak ada kecurangan, saya yakin Pak Anies dan Cak Imin lah Juaranya"
positif,blantik_pedhet1,"Gw rakyat kecil,bukan pendukung @ganjarpranowo atau @prabowo ,gw pendukung @jokowi sampai kapanpun dan dlm situasi apapun jg tdk mengharap apapun, Gw bukan Abu jandal yg mendukung demi imbalan,, Pemilu 2024 gw hanya nyoblos jika PS&amp  GP berpasangan apapun posisinya,, https://t.co/tFgJaBK4Jh"
positif,HapriSianturi,"Terima kasih banyak atas dukungan yang telah masyarakat berikan kepada saya. Saya akan berjuang dan berkomitmen untuk memperbaiki pendidikan dan kesehatan, khususnya di Tapos- Cilodong  #PemiluSerentak2024 #Pemilu2024 #PemiluDamai https://t.co/FUtkjJAw67"
positif,Mbahhardiman,"Besok saat pemilu dan pilpres pada tahun 2024 saya hanya Saya hanya memilih dan mendukung pemimpin yang takut kepada Allah, pemimpin yang tidak berani bersengketa tanah dengan rakyatnya, pemimpin yang takut azab kubur hingga sampai kiamat, menurut riwayat Hadits Shahih"
positif,risjm130,@Gerindra @prabowo min  2024 pemilu pertama saya untuk pak prabowo  🙌
positif,qanita_ghessa,@faradisooo Dikira cuma aku aja yg merasa kek gitu Farr. Nanti tuh tau-tau udah mau pemilu 2024 geuraa 🤣
positif,loveydivey,Saya siap mengikuti event 5 tahunan yaitu Pemilu 2024 dengan penuh semangat dan antusias 🔥🔥🔥
positif,ListyoSigitP,"Pada kesempatan Rakernis Baharkam Polri di D.I Yogyakarta tahun ini, saya memberikan apresiasi setinggi-tingginya atas aksi Baharkam Polri dalam menebar kebaikan. Saya juga menekankan agar personel dpt terus semangat dalam menghadapi tantangan tugas kedepan termasuk Pemilu 2024. https://t.co/zll6yAtvYv"
positif,mediajelata,"@Miduk17 iya juga, saya baru sadar di pemilu 2024 ini kebanyakan yang disorot anak pak jokowi, wkwk"
positif,fallforkim,"@treasuremenfess Firasat aku mah setelah juli 2024 nder, soalnya kita awal tahun tuh banyak banget acara dari pemilu puasa lebaran terus bisa jadi ntar pemilunya 2 putaran"
positif,doctor__fabre,"pemilu  2024  saya pribadi berhadap sosok yg akan  mengantikan presiden jokowi  gak jauh beda dengan beliau santun,,,kalem,,, berprinsip,,,dan yg penting bisa mengendalikan emosi https://t.co/0nv5qHsRaE"
positif,Yahyaalidrus,@Melihat_Indo Ganjar adalah Ganjar dengan segudang prestasi yang dimiliki Saya yakin dia dapat menjadi salah satu pilihan kita untuk memimpin bangsa dan negara ini di pemilu tahun 2024 nanti
positif,rie_sang,@hc_poirot Kita lihat hasilnya di pemilu 2024 prediksi gw SUARA PDIP di JATENG bakal terjun bebas
positif,yuwantino12,"@welldy_78 @miskiy28 @Uki23 @jokowi Nggk ah.... saya udah tua. Lagian Bapak saya orang biasa. Itu khan partai anak muda atau yang berjiwa muda kayak ade armando. Sudah cukuplah sekali saya kasih suara utk mereka di pemilu yg lalu. 2024 Gantian buat partai lain bisa P3, @PartaiPerindo atau @PDI_Perjuangan."
positif,kumparan,"Sekarang saya fokusnya untuk memenangkan PSI di Pemilu 2024,” kata Kaesang. #newsupdate #update #news #text https://t.co/hyRPBE987P"""
positif,sonnaga,"@FaldoMaldini @MARQUEZ__93 Kaesang sbg Ketum PSI hy tuk kepentingan Pemilu 2024, mengdongkrak PSI butuh  figur yg disukai Gen Mil-Up, &amp  saya yakin keputusan PSI tdk diambil scr gegabah, pasti by riset dulu, jk semua anggota PSi sepakat tentu tdk masalah, namun kejutan akan tjd jika PSI gagal di pemilu 2024"
positif,AryaSAnggara,@kiki_daliyo Aku yakin guys Ganjar Adalah Ganjar mampu memenangkan pemilu tahun 2024 nanti 😎👍
positif,SleepyOniion,Gw ga kebayang buku peta politik pemilu indonesia tahun 2014-2024 bakalan setebel apa. Tiap minggu ada aja kegokilannuya
positif,AndrianW2001,"@Uki23 Seperti pemilu yang lalu, 2024 Satu suara saya fix untuk PSI"
positif,iuliarto1900,"@psi_id Pemilu 2019 saya nyoblos PSI , walaupun belum kelihatan hasilnya dan belum berhasil tembus ke parlemen , 2024 kita coba lagi #2024masihPSI @kaesangp @Giring_Ganesha"
positif,b3lla2306,"@Uki23 Gak usah , mas. Ngabisin energi saja. Fokus saja memenangkan psi di pemilu 2024 nnti. Saya akan selalu dukung psi, selama psi tidak dukung anies atau prabowo.  Tp klo psi dukung anies atau prabowo, say goodbye to psi."
positif,InfoIndonesiaaa,saya menghimbau seluruh pihak bertanggung jawab agar pemilu terlaksana dengan baik dan tertib  #pemiludamai #pemilu2024 #pilpres2024 #dukungpemiludamai #lawanhoaks #stophoakspemilu https://t.co/la6yABt89J
positif,AHT1970,@Abaaah @byukicep Iya nanti ditentukan siapa yg tertinggi saat pemilu. gitu aja kok..  Saya pribadi berharap pemilu 2024 berjalan dg jurdil..
positif,JoncyJonacta,"Gw mau minta ke MK agar batas usia jadi Capres diturunkan hingga 18 tahun, Krn mmg setiap warga negara berhak mencalonkan diri..  Jadi pemilu 2024 bisa ikut jadi cawapres"
positif,Yusronanshori1,"@CherylTanzil @kaesangp @psi_id Pemilu 2019 saya coblos PSI, 2024 coblos PSI lagi 😁"
positif,mindlipstick,@6undul0h Aku berdoa sebelum 2023 ini berakhir tjd People Power..jd klw pun tdk ada pemilu 2024 bkn oligarki yg mengendalikan pemerintahan negara ini..tp sbh Dewan Pemerintah Transisi.
positif,cooking_umi,"SAYA ANJURKAN KEPADA PEMERINTAH AGAR TIDAK MENGHABISKAN UANG BANYAK DLM PEMILU 2024, LEBIH EFISIEN JIKA PAK ANIS DI LANTIK LANGSUNG, DGN ALASAN RAKYAT INGIN PERUBAHAN YG LBH BAIK DAN INGIN PEMIMPIN YG JUJUR ,CSERDAS DAN AMANAH."
positif,Kzkgaiist03,Ini yang aku suka dari beliau pak Mahfud MD slalu bijak dan terus memberikan arahan supaya Polri menjaga netralitas dalam mengamankan Pemilu 2024 https://t.co/1n2jhlJG4N
positif,pintugerbang88,"@ganjarpranowo Ganjar adalah Ganjar, sosok pemimpin yang akan saya pilih di pemilu 2024"
positif,rinarin11234259,"@Prihati_utami @ganjarpranowo Kalau kayak gini makin yakin nggak sih buat pilih Pak Ganjar di  Pemilu 2024? Kalau aku sih makin yakin ya, Pak Ganjar Harapan Nahdliyin"
positif,sa3nggy3,"Pemilu 2024 semakin dekat, Saatnya Gen Z Menentukan masa dpn Bangsa yg Berdaulat, mengenai siapa calon pemimpin yg tepat, yg pertama ingin aku sampaikan bhw pemimpin tsb hrslah yg sdh selesai dgn dirinya sendiri, sehingga kepentingan rakyat diatas segalanya.  #PersatuanNasional https://t.co/9qKTb7v9Nu"
positif,kristhalia_dess,@jeperio1 Hahaha iya kak. Wah nek aku ya nyonto panduan tapi tetep tak selipin lawakan sama bahas politik sih karena sekarang kan banyak sentimen nih menjelang pemilu 2024
positif,theo12_ini,"Knp aku pilih Prabowo? Beliau sdh baca situasi ini tp kalian nyinyir Program Food Estate 😅 Yenny Wahid katakan Prabowo sdh memikirkan situasi Geopolitik Global.  GP lupa  -India pemain beras dunia -India stop ekspor beras -India Pemilu di 2024  -Amerika Pemilu 2024, BBM? naik 😅 https://t.co/bP2kx6MKx1"
positif,TOGEINNUMAKI,"@dmonghyeon 2024 aku pertama kali ikut pemilu, akan kupilih orang yang punya kekuatan es"
positif,scraspe,"Menurut gw, Pak Anies Kompeten paling cocok buat jadi pemenang di pemilu 2024 nanti!  #AniesKompeten #AminKompeten"
positif,rev07ution,"@abu_waras Prabowo gabung Ganjar dgn bawapresnya Gibran heat to heat dgn Amin dan menang mutlak di 2024...... Di wakanda hari gini masih percaya pesta demokrasi (pemilu) 🙄.. Anda @abu_waras tiap hari ngetwit ttg 'ketololan', asli nanti saya tertawakan anda 🥱. See you in 2024....."
positif,AkuSend70955060,"@bumijo1964 @Dennysiregar7 Setuju. Aduuuhhh,  aku udah gak sabaran nunggu pemilu 2024, mau coblos Pak Ganjar 🤩🥰😍😀🤗"
positif,batawist,@HusinShihab Tapi gw ga perduli tuh.! Gw sih yakin insya allah anies baswedan dan muhaimin iskandar yg terpilih jadi presiden pada pemilu tahun 2024
positif,howareulank,sepertinya pemilu 2024 gw bakal mixed feeling banget 😂
positif,bagus_stiawn,"@cuitcuap_ Fren kabarnya, menurut survey banyak masyarakat terlihat menjadi berharap masbowo untuk maju dalam pemilu 2024. PakbowoMasGi PasDihati PaksubiantoJelas YangTerbaik"
positif,lawanlagi,"apa apa yang instan itu kurang bagus.. tanpa melalui proses , percayalah klw gak percaya kita kembalikan lagi ke masyarakat....#pemilu #mabok #dinasti #oligarki #2024"
positif,arunkecebadai,Adulting adalah ketika kamu sudah mantap hendak memilih siapa dan apa alasannya untuk pemilu 2024 nanti
positif,Gi_N0ng,"Pemilu 2024 seru Anak muda tampil mendominasi perhelatan 5tahun sekali Itu bagus utk memangkas umur dalam birokrasi Karena yg tua banyak pengalamannya, namun dalam hal korupsi Sampe harus mengamankan sebuah nama  Korupsi menjadi penyakit kronis Amputasi skrg atau negara hancur https://t.co/AGJocY2v06"
positif,heryrani,"@GibranRakabumi Tinggal gak usah milih aja, kok pada kebakaran jem...nggot, klo selama menjadi pejabat kinerja bagus dan tdk korupsi apa tdk pantas jadi pemimpin. Tinggal coba merdekakan pikiran kita. Semangat ikut pemilu 2024 pertama kali dan lebih seru kayaknya😂😂"
positif,breskeri,Mantap nih pak Prabowo dan mas Gibran maju di pemilu 2024. Gemoy Muda Bersatu https://t.co/qYlNm9jFRX
positif,astinaalaf,"Kayak perusahaan yang butuh CEO yang pas, pemilu juga harus punya pemimpin yang sesuai dengan keadaan, mantap! Arsjad Rasjid Ketua Kadin #arsjadrasjid #pemilu2024  #inklusifkolaboratif https://t.co/GjriMahGZO"
positif,DhanyBendah,"@kumparan Mantap lah itu contoh yg baik... Ayo para pejabat yg terlibat pemilu/pilpres apalagi yg ikut kontestasi mundur, kasih rakyat percaya dari awal terhadap kalian bahwa Pesta Demokrasi 2024 ini bisa berlangsung dgn jujur dan adil"
positif,artama41,"Wah seru sih pemilu 2024 Jokowi vs PDI-P Asal fair, bukan masalah capres cawapresnya mereka semua bagus. Yang bakal bikin seru malah para pendukung, teman, &amp  kader di masing- masing kubu 😂😂😂😂"
positif,C012D0N_13LU3,"@Paltiwest Mantap lah PDIP, kadernya antara terpilih menjadi RI1 atau RI2 nanti pemilu 2024. Kereennn👍  Yg gw bingung kenapa marah2 sih, padahal banyak kader dari partai lain yg tidak bisa mengisi jabatan RI1 atau RI2. 🙄"
positif,dkmgn,"engga, pemilu 2024 ga akan batal, kalo dilihat dengan metode cocoklogi-numerologi, capres ke-8 ini adalah lambang loop, jadi akan sama dengan yg sebelumnya. nanti yg bagus mah capres yg ke-9 karena ganjil, yg bisa memutus lingkaran itu. anjay"
positif,res_belu,"Boleh beda pilihan tapi jangan rusak persahabatan. Mari wujudkan pemilu 2024 yang aman, damai dan sejuk.  Ops Mantap Brata Turangga 2023/2024 Kepolisian Resor Belu  #HumasPolresBelu #PolresBelu https://t.co/3rCaJtnp8N"
positif,polres_gnk,"Mari kita laksanakan tugas dan tanggung jawab dengan sebaik-baiknya pada pelaksanaan Operasi Mantap Brata Progo 2023/2024, agar pelaksanaan Pemilu 2024 dapat berjalan dengan lancar dan kondusif. .... Arahan Kapolres Gunungkidul dalam apel pagi OMB Progo 2023/2024. https://t.co/bvWl1nJ1yf"
positif,SihataS3757,"@dennyindrayana Mantap ini hrs didkg..kl bisa sebelum pilpres 2024 hakim² di MK itu diganti aja,supaya gk ada narasi miring ntny kl mslnya ada sengketa Pemilu."
positif,riananasution17,Mantap pak untuk indonesia lebih baik  #GanjarMahfud2024 #GanjarMahfudSatset  #Pemilu2024 #Pilpres2024 https://t.co/D9XMXB3BWR
positif,moms_wanda,"Akhirnya ada Capres yang mau berantas judi online, mantap Pak Ganjar dan Pak Mahfud👍👍  #GanjarPranowo #MahfudMD #GanjarMahfud2024 #Indonesia #Pemilu2024 #Pilpres2024 https://t.co/SlPuiS0IL9"
positif,Yafinda1,@kudila_ Yes mantap Yenny Wahid  sama pilihannya Pak Ganjar-Mahfud semoga suxes di pemilu 2024
positif,belindaicca,"@KakekHalal Bagi aku yg gen Z, aku ga kagum dengannya. Cara jd cawapres ga wajar. Ga bs dijadiin contoh. Semua yg instan ga bagus. Semua mestinya berproses. Pemilu 2024 adl pemilu aku yg pertama, tp aku udh tau sp yg aku pilih, pasangan yg udh pny pengalaman di exce, legis, yudi 🫢😉"
positif,Ahmadputra1987,"@bocah_kemaren @PuangRahmang @Kimberley_2024 Yaudah deh pokoknya intinya kalo si Yohanies Aibon menang, pemilu jujur tapi kalo kalah pasti curang. Gitu kan? Mantap"
positif,AgusIstiar5,@voiceofpkb @aniesbaswedan @cakimiNOW Sungguh mantap program Anis dan Muhaimin bila menjadi presiden dan wakil presiden di pemilu 2024 AMIN Tegak Lurus Rakyat #AniesMuhaimin2024
positif,trilestaritky,@DPP_PKB @aniesbaswedan @cakimiNOW Mantap Gus....  Semoga sukses di Pemilu 2024 &amp  amanah AMIN... 💚💚
positif,hengki_safta,@voiceofpkb @aniesbaswedan @cakimiNOW Sungguh mantap program Anis dan Muhaimin bila menjadi presiden dan wakil presiden di pemilu 2024 AMINTegakLurusRakyat #AniesMuhaimin2024
positif,Gkoperalgiroro,Mantap pakdhe #PartaiPolitik #PemiluSerentak #Pemilu2024 https://t.co/EPmd4uSc6V
positif,res_belu,"Buang lah Berita Hoax, Isu SARA, dan Mone Politik Pada Tempatnya. Sukseskan Pemilu 2024 yang Aman damai dan Sejuk.  Ops Mantap Brata Turangga 2023-2024 Polres Belu.  #HumasPolresBelu #PolresBelu https://t.co/L9vxKxvVWf"
positif,Inggridv112,Mantap betul #PartaiPolitik #PemiluSerentak #Pemilu2024
positif,dabatoman,"speech masih bagus dan tertata pak anies, secara beliau emang akademisi  pemilu 2024 menarik"
positif,Aroemmanies_,"Batiknya beliau bertiga bagus-bagus  , ada yg tahu kah motif apa ? 👍  Semoga pemilu 2024 benar bisa NETRAL , SEMOGA 💙"
positif,welcomeee9,Mendukung penuh kepada penyelenggaraan Pemilu 2024 yang transparan  #PemiluSerentak   Unilever Dita Cintai Saya Sepanjang Durasi 28 Oktober Egyptian Donat Innalillahi Gus Dur #FreePalestine #CHOIHYUNSUK Typingnya Hari Sabtu #lapakcot Sarapan The UN STOP THE GENOCIDE Niki https://t.co/QY1GBa3smw
positif,dickysubhan22,"@tempodotco Saya berharap Polri @ListyoSigitP bisa berdiri netral, dan tegas dalam menjaga dan melindungi suara rakyat. Tak perduli meskipun yg dihadapi banyak orang-orang yg berkuasa saat ini. Jadikan Pemilu 2024 sebagai ajang menaikkan kredibilitas Polri"
positif,nkriberpolitik,"Din Syamsudin, saya memberikan dukungan penuh kepada penyelenggaran pemilu 2024 yang transparan #PartaiPolitik #PemiluSerentak #Pemilu2024 https://t.co/10PzJKgSia"
positif,msc_udara,saya kembali ke indonesia untuk memilih anies rasyid naswedan pada pemilu 2024 dan mengawal anies rasyid baswedan  memimpin negara bangsa orang baik bersama orang baik untuk kebaikan bangsa rakyat dan negara
positif,lionstar0192,"@prabowo Selamat malam Pak Prabowo... Saya doakan tgl 14 Februari 2024 Bapak dan Mas Gibran menang 1 putaran ya. Sudah 2X saya coblos nama Bapak dalam pemilu waktu itu. walaupun saat itu blm bisa menjadi RI 1, saya tetap support.. Saya sangat mengagumi Bapak."
positif,KapoyosJohnjohn,"@jokowi Aku 2 X milih bpk karena bisa diandalin juga mampu bekerja dgn baik.Saya juga tahu bpk punya ambisi demi reputasimu dimata dunia.Tapi bpk juga bisa keliru dlm kalkulasi politik pemilu 2024,tdk selamanya sesuai dgn espektasi anda sbb ingat ruang n waktu itu terbatas pak."
positif,f_t_adhii,"@tempodotco Prabowo - Gibran mau menang pemilu 2024 gampang bgt aslinya, tinggal bilang..  Kalo gw kepilih, hutang negara yg udh BAPAK gw BIKIN. Jadi prioritas utama untuk segera gw SELESAIKAN!! Krna hutang sgde gtu klo beres, udh psti apapun keinginan masyarakat akan gampang terlaksana 🤭"
positif,sigitwid,"Semuanya baik.  Yang didukung Mbak Yenny baik, bukan berarti yang tidak didukung Mbak Yenny tidak baik.  Saya yakin selain PSI juga banyak partai yang baik, tapi Mbak Yenny memilih PSI di Pemilu 2024 ini. 🙏"
positif,wijaya_strong,@aewin86 Hal inilah yg membuat saya mikir 1000x untuk milih di pemilu 2024 🙏🙈🙈🙈
positif,sigitwid,"Mohon maaf, saya cuma menyampaikan fakta bahwa Mbak Yenny pilih PSI di Pemilu 2024. 🙏"
positif,mens_humana,Ramai soal anak muda di kaitkan dgn pemilu 2024 di Indonesia. Menurut hemat saya anak muda   milleneal dan Gen Z perlu diberikan edukasi secara berkesinambungan ttg pentingnya perubahan lingkungan spt iklim yg ekstrem dll. Karena masa depan adalah rumah mereka.
positif,sigitwid,"Pak Jokowi memang manusia dengan segala kelebihan dan kekurangannya.  Namun untuk hari ini saya jauh lebih percaya pada Pak Jokowi ketimbang elite-elite politik lain, dan untuk Pemilu 2024 Pak Jokowi adalah kompas moral politik saya. 🙏"
positif,h3ru_h,"Kamu muda, tapi kamu bukan anak presiden.  Ini cara saya memberi pendidikan politik kepada anak2 saya. Mereka gen milenial dan gen Z.   Mereka punya hak pilih pada Pemilu 2024.   Mereka berhak tahu, karena si bungsu baru tahu kemarin, Ketua MK itu ternyata pamannya Gibran. https://t.co/b1oqpykWrG"
positif,cumatuit,@Uki23 Terima kasih atas pencerahannya. Gw tadinya sempet percaya bahwa pemilu 2024 ga ada debat gara2 baca tulisan di twitter seseorg.
positif,GeraldoLP13,"Well, Prediksi gw , next Presiden n Wapres Indonesia pemilu 2024 , pasangan AMin..."
positif,Filokopin,"@kikysaputrii Dunia terbalik, di pemilu 2024 banyak orang, kalangan, atau kelompok yang menjilat ludahnya sendiri di 2019. Yang dulu bela prabowo sekarang hujat prabowo, yang dulu hujat jokowi sekarang bela jokowi. Aku suka, aku suka😁😁😁  Teruslah berusaha cerdas, Rakyat!"
positif,yakobusekos9,"Gw konsisten dengan sikap gw, apabila ada capres dan cawapres yg berani bilang siap rampas aset koruptor akan gw pilih. Maka dengan ini gw akan pilih pasangan Ganjar - Mahfud untuk Pemilu 2024.  #GanjarMahfud2024 #JanganPilihCapresPenculik #JanganPilihPenganutDinastiPolitik https://t.co/PrdxZXNpA4"
positif,YChristoooke,"Tenang saja pak Prabowo, presiden bapaksaya, MK nya paman saya, gak usah takut pak  #DinastiPakLurah #PamandiMKBantuPonakan #Pemilu2024 #SayNoToPrabowoGibran https://t.co/r9SwUlr85r"""
positif,gadotaja,"Inilah yang saya lihat menjadi faktor penting di alam bawah sadarnya seorang Prabowo. Dari premis ini, tidak heran jika keamanan dan kenyamanan proses pemilu, menjadi faktor kunci kemenangan Prabowo di Pilpres 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto"""
positif,maineescario19,"Saya melihat dipilihnya Gibran lebih terkait dengan kebutuhan mendasar Prabowo dalam Pilpres 2024, yakni perasaan insecure Prabowo berdasarkan pengalamannya di Pemilu 2014 dan 2019,"" #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto"""
positif,BeltimSi,"masyarakat, kita relatif kurang personil hanya 5 ribu personel dibandingkan dengan yang ada di wilayah lain yang mencapai 11 ribu personel.  Menyongsong pemilu 2024, dengan modal dan strategi yang kita miliki, saya yakin bisa mengawal pemilu ini dengan baik."
positif,BeltimSi,"Saya tegaskan kepada seluruh personel Polda Babel untuk bersikap netral dalam pemilu 2024 kita hanya melakukan pengawalan dan pengamanan pemilu agar terciptanya pemilu yang damai, aman dan nyaman, serta jangan anggap remeh terhadap persoalan yang ada.  @divisihumaspolri"
